url,Position,Company,Location,Job_Description
"https://www.glassdoor.co.in/job-listing/senior-software-engineer-client-ops-x-delivery-boston-consulting-group-JV_IC2940587_KO0,46_KE47,70.htm?jl=1009308990075","Senior Software Engineer, Client Ops - X Delivery",Boston Consulting Group,Bengaluru,"Who We Are
Boston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.

To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive."
"https://www.glassdoor.co.in/job-listing/software-engineer-frontend-zeitview-JV_IC2940587_KO0,26_KE27,35.htm?jl=1009377164494",Software Engineer- Frontend,Zeitview,Bengaluru,"Zeitview (formerly DroneBase) is the leading intelligent aerial imaging company for high-value infrastructure, providing businesses with actionable, real-time insights through a single-source solution to recover revenue and reduce liability risk. Zeitview is the trusted, go-to data management platform for worldwide enterprise clients spanning industries such as renewable energy, insurance, telecommunications, construction, real estate, and critical infrastructure. We are looking for a talented and experienced Senior Frontend Developer to join our team. The ideal candidate will have in-depth knowledge of CSS, HTML, JavaScript, and experience in rendering responsive UIs across various browsers. As a Senior Frontend Developer, you will collaborate closely with the design team to understand user journeys and UI interactions, review application requirement documents, and identify components needed."
"https://www.glassdoor.co.in/job-listing/software-engineer-trainees-coddle-technologies-JV_IC2940587_KO0,26_KE27,46.htm?jl=1009340314191",Software Engineer Trainees,Coddle Technologies,Bengaluru,"Job Description
Selected intern's day-to-day responsibilities include:
Work on full-stack development
Write code, create documentation on code and unit testing with unit test code
Who can apply:
Candidates are available for full time (in-office) internship
Candidates are available for duration of 3 months
Candidates have relevant skills and interests"
"https://www.glassdoor.co.in/job-listing/software-engineer-summer-internship-nbyula-JV_IC2940587_KO0,35_KE36,42.htm?jl=1008078264217",Software Engineer-Summer Internship,Nbyula,Bengaluru,"Are you passionate about helping build products that users love? If so then you are someone we are looking for, a passionate and energetic software engineer who would work on specific projects and build exciting, consumer-facing products. This would be a 3 months summer internship.

Who is an ideal match for being a terraformer at nbyula?
All the attributes that we are looking for in an ideal teammate.
Openness - We welcome people from different backgrounds and schools of thought, Terraformers are open to different perspectives in approaching a solution and not just limit their thoughts or ideas to only a specific domain"
"https://www.glassdoor.co.in/job-listing/software-development-engineer-in-test-sdet-ixceed-solutions-JV_KO0,42_KE43,59.htm?jl=1009426395686",Software Development Engineer in Test (SDET),ixceed solutions,India,"Role: SDET
Location: Bangalore, India
Type: Permanent
Some of the technical Jargons:
Must Have : Java, Selenium, BDD Cucumber, REST assured (API Testing)
Good to have: Performance (Jmeter), Security concepts, Kafka overview
Qualifications/Requirements-
7+ years of experience in a quality engineering field.
A Bachelor's degree in computer science, computer engineering, or a related field."
"https://www.glassdoor.co.in/job-listing/software-engineer-payu-JV_IC2940587_KO0,17_KE18,22.htm?jl=1009412709599",Software Engineer,PayU,Bengaluru,"Requirements
Bachelor’s degree in computer science or related field from top notch colleges
2+ years of software development engineering.
Understanding of fundamental design principles (including MVC).
Good hands on in AWS scalable environment.
Experience with different RDBMS and No SQL databases like MySQL, mongo, etc.
Experience in designing scalable micro-services required.
Strong knowledge of CS fundamentals including data structures, algorithm design and complexity analysis."
"https://www.glassdoor.co.in/job-listing/software-engineer-i-zebra-technologies-JV_IC2940587_KO0,19_KE20,38.htm?jl=1009402818530","Software Engineer, I",Zebra Technologies,Bengaluru,"Remote Work: No

Overview:
At Zebra, we are a community of innovators who come together to create new ways of working to make everyday life better. United by curiosity and care, we develop dynamic solutions that anticipate our customer’s and partner’s needs and solve their challenges.

Being a part of Zebra Nation means being seen, heard, valued, and respected. Drawing from our diverse perspectives, we collaborate to deliver on our purpose. Here you are a part of a team pushing boundaries to redefine the work of tomorrow for organizations, their employees, and those they serve."
"https://www.glassdoor.co.in/job-listing/intern-software-development-fresher-synergy-group-company-JV_IC2940587_KO0,35_KE36,57.htm?jl=1008650448891",Intern - Software Development [Fresher],Synergy Group Company,Bengaluru,"Position: Intern – Software Development [Fresher]
Location: Bangalore
Experience: Fresher.
Qualification: BE/ B Tech/ BCA/ MCA
Responsibilities:

Kindly share your resume to careers@synergysolutions.asia"
"https://www.glassdoor.co.in/job-listing/experienced-software-engineer-autonomy-boeing-JV_IC2940587_KO0,38_KE39,45.htm?jl=1009417681558",Experienced Software Engineer- Autonomy,BOEING,Bengaluru,"Job Description
At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages the talents of a global supplier base to advance economic opportunity, sustainability and community impact. Boeing’s diverse team is committed to innovating for the future, leading with sustainability, and cultivating a culture based on the company’s core values of safety, quality and integrity.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) in India is leveraging a diverse talented pool of 5,500+ engineers, technologists, and innovators to drive growth and innovation in the global aerospace sector These engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets in traditional and emerging areas, andleverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, to enhance quality, safety, and productivity for airline customers, shaping the future of aerospace in India for India, and the world.
People-driven culture
At Boeing , we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
The Boeing India Engineering team is currently looking for Experienced Software Engineer -Autonomy to join their team in Bangalore, India . This position will focus on supporting the AvionX and Embedded Software organization.


Employer will not sponsor applicants for employment visa status.




Not an export control position


We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; race, color, ethnicity, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. We are proud members of the Valuable 500 and welcome applications from candidates with disabilities. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process. Accommodations may include but are not limited to: conducting interviews in accessible locations that accommodate mobility needs, encouraging candidates to bring and use any existing assistive technology such as screen readers and offering flexible interview formats such as virtual or phone interviews."
"https://www.glassdoor.co.in/job-listing/associate-net-developer-full-stack-boeing-JV_IC2940587_KO0,34_KE35,41.htm?jl=1009429689192",Associate .NET Developer (Full Stack),BOEING,Bengaluru,"Job Description
At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Overview

As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages the talents of a global supplier base to advance economic opportunity, sustainability and community impact. Boeing’s diverse team is committed to innovating for the future, leading with sustainability, and cultivating a culture based on the company’s core values of safety, quality and integrity.

Technology for today and tomorrow

The Boeing India Engineering & Technology Center (BIETC) in India is leveraging a diverse talented pool of 5,500+ engineers, technologists, and innovators to drive growth and innovation in the global aerospace sector These engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets in traditional and emerging areas, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, to enhance quality, safety, and productivity for airline customers, shaping the future of aerospace in India for India, and the world.

People-driven culture

At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.

At Boeing, we are inclusive , diverse , and transformative .

With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.

At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the sea bed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.

Boeing India is currently seeking a high performing versatile Software Developer - Associate .Net Developer (Full Stack) to join the Product Systems build team. The Product Systems build team provides comprehensive software solutions to rapidly access and visually transform complex engineering and manufacturing product data. Responsibilities include development and integration for a variety of Commercial off the Shelf (COTS) and in house software application supporting our engineering teams. Job requires working within a diverse team of skilled and motivated co-workers to collaborate on results. Other qualities for this candidate are a positive attitude, self-motivated, the ability to work in a fast-paced, demanding environment, and the ability to adapt to changing priorities.

Designs, programs, tests, implements, documents and maintains computing applications. Gathers and evaluates end user requirements. Writes and compiles code and constructs database objects based on documented design and analyzes information to determine architecture specifications, parameters for software compatibility, application security needs and other application architecture requirements. Modifies or upgrades applications to maintain software functionality. Identifies and resolves programming or application architecture problems. Reviews system performance and identifies and recommends improvements.

Job requires the ability to work well with others on a team as well as independently and seek guidance when needed. Job requires working within a diverse team of skilled and motivated co-workers to collaborate on results. Other qualities for this candidate are a positive attitude, self-motivated, the ability to work in a fast-paced, demanding environment, and the ability to adapt to changing priorities.

This role will be based out of Bangalore , India.


Employer will not sponsor applicants for employment visa status.



Not an export control position


We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; race, color, ethnicity, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. We are proud members of the Valuable 500 and welcome applications from candidates with disabilities. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process. Accommodations may include but are not limited to: conducting interviews in accessible locations that accommodate mobility needs, encouraging candidates to bring and use any existing assistive technology such as screen readers and offering flexible interview formats such as virtual or phone interviews."
"https://www.glassdoor.co.in/job-listing/engineer-sr-software-giant-eagle-gcc-JV_KO0,20_KE21,36.htm?jl=1009425064680","Engineer Sr., Software",Giant Eagle GCC,Karnataka,"Job Summary
As a Senior Software Engineer, you will determine programming requirements for systems. In addition, you will design flexible client-server frameworks. You will also analyze and improve performance of software programs, as well as analyze requirements for data exchanges between application software and other systems.
Job Description
Experience Required: 5 to 10 years
Experience Desired: Experience working in a retail supply chain environment

At Giant Eagle Inc., we’re more than just food, fuel and convenience. We’re one giant family of diverse and talented Team Members. Our people are the heart and soul of our company. It’s why we strive to create a nurturing environment that offers countless career opportunities to grow. Deep caring and solid family values are what makes us one of the top work places for jobs in the Greater Pittsburgh, Cleveland, Columbus and Indianapolis Areas. From our Warehouses to our GetGo’s, our grocery Stores through our Corporate home office, we are working together to put food on shoppers' tables and smiles on their faces. We’re always searching for the best Team Members to welcome to our family. We invite you to join our Giant Eagle family. Come start a lasting career with us."
"https://www.glassdoor.co.in/job-listing/software-developer-oracle-JV_IC2940587_KO0,18_KE19,25.htm?jl=1009423852442",Software Developer,Oracle,Bengaluru,"Design, develop, troubleshoot and debug software programs for databases, applications, tools, networks etc.
Career Level - IC4

As a member of the software engineering division, you will take an active role in the definition and evolution of standard practices and procedures. You will be responsible for defining and developing software for tasks associated with the developing, designing and debugging of software applications or operating systems."
"https://www.glassdoor.co.in/job-listing/junior-software-qa-engineer-job-in-bangalore-india-virtusa-JV_IC2940587_KO0,50_KE51,58.htm?jl=1009011628279","Junior Software QA Engineer Job in Bangalore, India",Virtusa,Bengaluru,"Junior Software QA Engineer
About Virtusa
Teamwork, quality of life, professional and personal development: values that Virtusa is proud to embody. When you join us, you join a team of 30,000 people globally that cares about your growth — one that seeks to provide you with exciting projects, opportunities and work with state of the art technologies throughout your career with us.
Great minds, great potential: it all comes together at Virtusa. We value collaboration and the team environment of our company, and seek to provide great minds with a dynamic place to nurture new ideas and foster excellence."
"https://www.glassdoor.co.in/job-listing/associate-software-engineer-synamedia-JV_IC2940587_KO0,27_KE28,37.htm?jl=1009347903395",Associate Software Engineer,Synamedia,Bengaluru,"Company Overview
At Synamedia, we have over 2,400 uniquely talented people working together across the globe to achieve our vision of transforming the way the world is entertained and informed. As the largest global provider of video solutions, you can be part of building and delivering the most complete, secure, and advanced end-to-end technology platform. Our solutions combined with our partnership with over 200 customers worldwide means we are touching the lives of millions of people everywhere. We think that is quite exciting!
When welcoming new people to our team we are always looking for opportunities to bring in new ideas, those who ask the challenging questions and have the curiosity to learn. These qualities are important to us as we innovate solutions, seize more opportunities to partner with our customers and make a difference as we collaborate to innovate the future of video."
"https://www.glassdoor.co.in/job-listing/software-engineer-dell-JV_IC2940587_KO0,17_KE18,22.htm?jl=1009419268015",Software Engineer,Dell,Bengaluru,"Software Engineer
The Software Engineering team delivers next-generation application enhancements and new products for a changing world. Working at the cutting edge, we design and develop software for platforms, peripherals, applications and diagnostics — all with the most advanced technologies, tools, software engineering methodologies and the collaboration of internal and external partners.
Join us as a Software Engineer on our Engineering Development team in Bangalore to do the best work of your career and make a profound social impact.


As a Software Engineer, you will be responsible for developing sophisticated systems and software basis the customer’s business goals, needs and general business environment creating software solutions.











R243728"
"https://www.glassdoor.co.in/job-listing/software-engineer-anz-banking-group-JV_IC2940587_KO0,17_KE18,35.htm?jl=1009429085446",Software Engineer,ANZ Banking Group,Bengaluru,"Req ID: 73784
Department: Tech Institutional Markets Domain
Division: Technology
Location: Bengaluru
About Us

At ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers.

Our community of over 5,000 engineers is key to making this happen, because technology underpins every part of our business - from delivering tools, apps and services for our customers, to building a bank for the future.

About the Role

As a Junior DevOps Engineer, your role requires you to deliver excellence in service to stakeholders who comprise Sky on Cloud’s user base and ensure the Sky QA and SRE squads’ requirements are continuously met by the solutions delivered. You will also be required to adhere to all procedures to ensure quality standards are met in delivered software and infrastructure, as well as ensuring there are no breaches of agreed compliance and risk controls governing Sky development and delivery.

Banking is changing and we’re changing with it, giving our people great opportunities to try new things, learn and grow. Whatever your role at ANZ, you’ll be building your future, while helping to build ours.

Permanent
RMZ, Bengaluru

What will you bring?


What will your day look like?

To grow and be successful in this role, you will ideally bring the following:

Basic understanding of Cloud hosted applications built with Terraform, Python, Powershell, Shell scripting.
Good understanding with AWS Cloud, Github/ Bitbucket, CICD tooling highly regarded.
Basic understanding of build and deploy pipelines (Jenkins\Teamcity).
Good analytical and logical reasoning skills.
Good programming background preferably python.
A desire to write tools and applications to automate work rather than doing things manually.
Excellent stakeholder management skills.
Excellent written and verbal communication skills.
Proven problem solving and troubleshooting skills.
Proactively working in a team environment as a collaborative team player.

You’re not expected to have 100% of these skills. At ANZ a growth mindset is at the heart of our culture, so if you have most of these things in your toolbox, we’d love to hear from you.

So why join us?

ANZ is a place where big things happen as we work together to provide banking and financial services across more than 30 markets. With more than 7,500 people, our Bengaluru team is the bank's largest technology, data and operations centre outside Australia. In operation for over 33 years, the centre is critical in delivering the bank's strategy and making an impact for our millions of customers around the world. Our Bengaluru team not only drives the transformation initiatives of the bank, it also drives a culture that makes ANZ a great place to be. We're proud that people feel they can be themselves at ANZ and 90 percent of our people feel they belong.

We know our people need different things to be great in their role, so we offer a range of flexible working options, including hybrid work (where the role allows it). Our people also enjoy a range of benefits including access to health and wellbeing services.

We want to continue building a diverse workplace and welcome applications from everyone. Please talk to us about any adjustments you may require to our recruitment process or the role itself. If you are a candidate with a disability or access requirements, let us know how we can provide you with additional support.

/. You can apply for this role by visiting ANZ Careers and searching for reference number 73784.

Job Posting End Date

09/09/2024 , 11.59pm, (Melbourne Australia)"
"https://www.glassdoor.co.in/job-listing/associate-software-engineer-revonextsoft-technologies-pvt-ltd-JV_KO0,27_KE28,61.htm?jl=1009328922146",Associate Software Engineer,Revonextsoft Technologies Pvt. Ltd,India,"We are seeking a highly motivated Software Trainee to join our dynamic team. As a Software Trainee, you will be part of a collaborative and innovative environment, working alongside experienced professionals on various software development projects. This is an excellent opportunity for recent graduates or individuals who are looking to kickstart their career in the software industry.
In this role, you will receive comprehensive training and mentorship, gaining valuable hands-on experience in software development. You will have the chance to work with cutting-edge technologies and contribute to the development of innovative software solutions. We offer a supportive and inclusive work environment, where you can further develop your technical skills and grow professionally."
"https://www.glassdoor.co.in/job-listing/software-engineer-backend-shopflo-JV_IC2940587_KO0,25_KE26,33.htm?jl=1009353796050",Software Engineer - Backend,Shopflo,Bengaluru,"About Company
At Shopflo, we're trying to change the way the world shops. We are a high-growth SaaS startup building a checkout stack for e-commerce. We started with the vision to help new-age merchants transform the way they sell to and engage with customers online while making shopping smarter and completely hassle-free for the shoppers.

Shopflo was started by three co-founders: Ankit (ex-IIT Kharagpur, Oracle, Gupshup), Ishan (ex-IIT Bombay, Parthenon, Elevation Capital), and Priy (ex-IIT Madras, McKinsey, Elevation Capital).
Team & Role"
"https://www.glassdoor.co.in/job-listing/trainee-software-engineer-ak-aerotek-software-centre-JV_IC2940587_KO0,25_KE26,52.htm?jl=1007738309056",Trainee Software Engineer,AK Aerotek Software Centre,Bengaluru,"Qualifications

M.Sc./B.E./B. Tech – Electronics / Computer Science and related field
Skill

C, C++
Experience

0 – 0.5 year of experience
An Opportunity to make IT big! If you have the talent, knowledge and experience and are passionate about working for a company that values your abilities, then AKS believes that there are no limits to what we can achieve together.

Apply Now :"
"https://www.glassdoor.co.in/job-listing/junior-hardware-software-engineer-zettaone-technologies-JV_IC2940587_KO0,33_KE34,55.htm?jl=1006450023739",Junior Hardware / Software Engineer,Zettaone Technologies,Bengaluru,"Build a world that inspires human connection
Zettaone offers a dynamic and creative work environment, with compensation and benefits on par with industry standards. If you’re looking for a challenging and rewarding career, we invite you to get in touch with our Recruitment department at careers@zettaone.com.
We Love Our team Together at Zettaone
It takes an entire team united behind something big. Together, we work hard, we laugh a lot, we brainstorm nonstop, we use hundreds of Post-Its a week, and we give the best high-fives in town.
Learn
We look all around for inspiration and learning.."
"https://www.glassdoor.co.in/job-listing/trainee-software-engineer-immidart-technologies-JV_IC2940587_KO0,25_KE26,47.htm?jl=1009351784383",Trainee-Software Engineer,Immidart Technologies,Bengaluru,"Experience: Fresher

Designation: Software Trainee
Description
Skills Required: Dot net,ASP.NET,MVC.Net and SQL.
Experience: Fresher with certification on Dot net/MVC.Net.
Familiarity with the ASP.NET framework, SQL Server and design/architectural patterns (e.g., Model-View-Controller (MVC))
Knowledge of JS, JQuery, C#, Oops.
Strong background in object-oriented development techniques."
"https://www.glassdoor.co.in/job-listing/principal-software-engineer-ai-ml-platform-atlassian-JV_IC2940587_KO0,42_KE43,52.htm?jl=1009397329356",Principal Software Engineer - AI & ML Platform,Atlassian,Bengaluru,"Overview:
Working at Atlassian

Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company.

About Central AI Org
Responsibilities:
Qualifications:"
"https://www.glassdoor.co.in/job-listing/senior-software-engineer-react-straumann-group-JV_IC2940587_KO0,30_KE31,46.htm?jl=1009243265724",Senior Software Engineer - React,Straumann Group,Bengaluru,"About us - Straumann Group
Headquartered in Switzerland and listed on The Swiss Stock Exchange (STMN), Straumann Group is a global medical device company with a rich history of innovation and growth. From the first Dental Implant in 1974 to the latest Digital Solution – we consistently do things differently than others.
We place our patients, customers, and employees at the center of everything we do, and together we are tackling science and technologies greatest challenges to create smiles, restore people's confidence and transform healthcare.
By Numbers: Employees: 10,000+; Countries we Operate: 100; Revenue 2022: CHF 2.3Bn."
"https://www.glassdoor.co.in/job-listing/associate-software-engineer-java-full-stack-boeing-JV_IC2940587_KO0,43_KE44,50.htm?jl=1009394011922",Associate Software Engineer - Java Full Stack,BOEING,Bengaluru,"Job Description
At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages the talents of a global supplier base to advance economic opportunity, sustainability and community impact. Boeing’s diverse team is committed to innovating for the future, leading with sustainability, and cultivating a culture based on the company’s core values of safety, quality and integrity.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) in India is leveraging a diverse talented pool of 5,500+ engineers, technologists, and innovators to drive growth and innovation in the global aerospace sector These engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets in traditional and emerging areas, andleverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, to enhance quality, safety, and productivity for airline customers, shaping the future of aerospace in India for India, and the world.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee wellbeing.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.

Boeing Talent Acquisition is currently looking to hire Associate Software Engineer – Java Full Stack for Boeing India Engineering (BIE) Software to join their team in Bengaluru, India . These positions will focus on supporting the Cloud based implementation projects for Boeing business units like BCA, BDS and BGS.


Responsible for UI and Java/Spring backend development of Cloud based Software Application.
Decompose Tier 3 System requirements into Tier 4 Software requirements for the identified system features. Develop automated Test scenarios to test Tier 4 Software requirements.
Develop High level Design from system and software Architecture. Develop Detailed Design from High level design
Develop UI as per detailed design and perform unit testing
Develop Software integration test Scripts to verify the correct implementation of Tier 4 requirements
Establish traceability from Tier 3 requirements to SW code and Test.
Perform peer review on System and Software Requirements, Design, Code and Test.
Support SRR (Systems Requirements Review), PDR (Preliminary Design Reviews) and CDR (Critical Design Reviews).
Support project management by providing periodic status and required metrics data.
Be a good team player in the Agile team. Candidate should possess excellent communications skills to participate in design and code reviews, have a thorough understanding of version control and software quality attributes, such as testability, portability and maintainability, and enjoy a self-driven and collaborative development approach.
Be dynamic and support management and leads to ensure successful product deliveries.
Identify, communicate and mitigate the Risk, issues and Opportunities on a timely manner.

Employer will not sponsor applicants for employment visa status.


Bachelor’s degree or higher is required as a BASIC QUALIFICATION
Experience in Angular, HTML, JavaScript, CSS, Foundation or Bootstrap
Good Experience in Java (Core and Advanced), SOA, Spring/SpringBoot and Hibernate
Good Experience in Restful Web services and Microservices
Good Experience in Databases (SQL as well as No SQL)
Good Exposure to Cloud (AWS/Azure/PCF)
Experience in Software Build, integration and Debugging in Simulated and integration Environment.
Systems Thinking - Ability to understand the big picture and the inter-relationships between components of systems and plans and anticipate future events.
collect, organize, synthesize, and analyze data; summarize findings; develop conclusions and recommendations from appropriate data sources.


Bachelor's degree or higher


Education/experience typically acquired through advanced education (e.g. Bachelor/Masters) and typically 5 or more years' related work experience.


This position does offer relocation within INDIA.
Not an export control position


We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; race, color, ethnicity, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. We are proud members of the Valuable 500 and welcome applications from candidates with disabilities. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process. Accommodations may include but are not limited to: conducting interviews in accessible locations that accommodate mobility needs, encouraging candidates to bring and use any existing assistive technology such as screen readers and offering flexible interview formats such as virtual or phone interviews."
"https://www.glassdoor.co.in/job-listing/junior-cloud-network-software-engineer-platforms-apple-JV_IC2940587_KO0,48_KE49,54.htm?jl=1009426709015",Junior Cloud Network Software Engineer - Platforms,Apple,Bengaluru,"Summary

Posted: 30 Jul 2024

Weekly Hours: 40

Role Number:200501688

Imagine what you could do here. At Apple, extraordinary ideas have a way of becoming industry leading products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! We are looking for an indivual to be part of the software defined infrastructure (SDI) architecture team focusing on networking for the Cloud Platform. We build web services that work at scale to support infrastructure and security management and control. As an engineer in the SDI group, you will be part of a team building infrastructure and tools for cloud platforms that will shape the future. You will work in a startup-like environment where products are still being defined and developed, giving you the chance to influence some of the core tools used by the project and be part of every stage of development from concept to deployment. We are looking for engineers to build, scale and operate a robust ecosystem for software defined network engineering. If you are passionate about innovating and building highly available distributed systems from scratch for the massive scale of our network infrastructure, then our team might the right place for you.



You are passionate about solving new problems, simplifying complex technical challenges and continuous improvement. In this role, you will partner with passionate teammates to engage with engineers and software developers to architect and solution highly available, secure, efficient cloud services that operate at enterprise scale. WHAT YOU WILL DO: - Contribute to the delivery of cloud infrastructure automation to support cloud adoption - Build services on cloud and / or provide standard Infrastructure as code (IaC) modules Work on complex distributed systems, deployed across multi cloud environment such as in AWS, GCP, Ali - Idea to running in production: design, code, writing unit tests, performing integration tests, deploying to production, supporting the system in the production environments - Streamline, automate and consolidate complex infrastructure - Work in a dynamic Agile development environment and remain adaptable to changing requirements - Engage with customers and support to solve production issues.







Bachelors (Masters is an advantage) Degree in Computer Science"
"https://www.glassdoor.co.in/job-listing/staff-software-firmware-test-validation-engineer-arm-JV_IC2940587_KO0,48_KE49,52.htm?jl=1009414272289",Staff Software Firmware Test Validation Engineer,ARM,Bengaluru,"Job Overview:
Arm is seeking skilled, experienced, and highly motivated Software Test engineers to join our Software Engineering group. As a member of the AIS team, you will have the opportunity to enable the evolution of Automotive Compute Subsystems. You will be working with a distributed team spread across multiple locations. Your primary responsibilities will include leading a team that is responsible for the Test and Release of Automotive Reference stacks.
Responsibilities:
Line management, coaching and mentoring to a team of highly skilled software engineers."
"https://www.glassdoor.co.in/job-listing/software-test-engineer-aptiv-plc-JV_IC2940587_KO0,22_KE23,32.htm?jl=1009419957892",Software Test Engineer,Aptiv plc,Bengaluru,"Software Test Engineer
Help shape the future of mobility.
Imagine a world with zero vehicle accidents, zero vehicle emissions, and wireless vehicle connectivity all around us. Every day, we move closer to making that world a reality. Aptiv’s passionate team of engineers and developers creates advanced safety systems, high-performance electrification solutions and data connectivity solutions so that automakers can bring advanced capabilities to more people around the globe. This is how we enable sustainable mobility and help to prevent accidents caused by human error."
